ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,LoanSource
Khme-74_skin-1,,Khme,74_skin,ʔa.31 ku.51,ʔa.31 ku.51,,,Peiros2004a,,false,
Shuangdiang-74_skin-1,,Shuangdiang,74_skin,gu.51,gu.51,,,Peiros2004a,,false,
Yongde-74_skin-1,,Yongde,74_skin,gu.33,gu.33,,,Peiros2004a,,false,
Pangpin-74_skin-1,,Pangpin,74_skin,gu.51,gu.51,,,Peiros2004a,,false,
Gantang-74_skin-1,,Gantang,74_skin,ku.51,ku.51,,,Peiros2004a,,false,
Mangan-74_skin-1,,Mangan,74_skin,gu.51,gu.51,,,Peiros2004a,,false,
Plang-74_skin-1,,Plang,74_skin,hak.33,hak.33,,,Peiros2004a,,false,
Wa-74_skin-1,,Wa,74_skin,hak,hak,,,Peiros2004a,,false,
Guanshuang-74_skin-1,,Guanshuang,74_skin,hak.1,hak.1,,,Peiros2004a,,false,
Mane-74_skin-1,,Mane,74_skin,hak.1,hak.1,,,Peiros2004a,,false,
Deang-74_skin-1,,Deang,74_skin,hur,hur,,,Peiros2004a,,false,
Rumai-74_skin-1,,Rumai,74_skin,hu.51,hu.51,,,Peiros2004a,,false,
Khasi-74_skin-1,,Khasi,74_skin,snieh,snieh,,,Peiros2004a,,false,
Kharia-74_skin-1,,Kharia,74_skin,usal,usal,,,Peiros2004a,,false,
Juang-74_skin-1,,Juang,74_skin,calo ,calo,,,Peiros2004a,,false,
Bonda-74_skin-1,,Bonda,74_skin,'usa,'usa,,,Peiros2004a,,false,
Sora-74_skin-1,,Sora,74_skin,us'al,us'al,,,Peiros2004a,,false,
Parengi-74_skin-1,,Parengi,74_skin,usal,usal,,,Peiros2004a,,false,
Santali-74_skin-1,,Santali,74_skin,harta,harta,,,Peiros2004a,,false,
Mundari-74_skin-1,,Mundari,74_skin,ur,ur,,,Peiros2004a,,false,
Car-74_skin-1,,Car,74_skin,uk,uk,,,Peiros2004a,,false,
Nancawri-74_skin-1,,Nancawri,74_skin,ʔók[-ʔãh-a],ʔók[-ʔãh-a],,,Peiros2004a,,false,
Stieng-75_sleep-1,,Stieng,75_sleep,bec,bec,,,Peiros2004a,,false,
Chrau-75_sleep-1,,Chrau,75_sleep,biʔ,biʔ,,,Peiros2004a,,false,
MRolom-75_sleep-1,,MRolom,75_sleep,biʔ,biʔ,,,Peiros2004a,,false,
MBunong-75_sleep-1,,MBunong,75_sleep,bəc,bəc,,,Peiros2004a,,false,
MDip-75_sleep-1,,MDip,75_sleep,bic,bic,,,Peiros2004a,,false,
Ma1-75_sleep-1,,Ma1,75_sleep,bɛc,bɛc,,,Peiros2004a,,false,
Ma2-75_sleep-1,,Ma2,75_sleep,bec,bec,,,Peiros2004a,,false,
Sre-75_sleep-1,,Sre,75_sleep,bic,bic,,,Peiros2004a,,false,
KahoChil-75_sleep-1,,KahoChil,75_sleep,bic,bic,,,Peiros2004a,,false,
KorCua-75_sleep-1,,KorCua,75_sleep,bik,bik,,,Peiros2004a,,false,
Kadong-75_sleep-1,,Kadong,75_sleep,kuj,kuj,,,Peiros2004a,,false,
Hadang-75_sleep-1,,Hadang,75_sleep,"kuj, guj",kuj,,,Peiros2004a,,false,
Hre-75_sleep-1,,Hre,75_sleep,kuj.L,kuj.L,,,Peiros2004a,,false,
Rengao-75_sleep-1,,Rengao,75_sleep,kuj.L,kuj.L,,,Peiros2004a,,false,
Didra-75_sleep-1,,Didra,75_sleep,kuj.L,kuj.L,,,Peiros2004a,,false,
Sedang-75_sleep-1,,Sedang,75_sleep,kɔj.L,kɔj.L,,,Peiros2004a,,false,
Panong-75_sleep-1,,Panong,75_sleep,kuj,kuj,,,Peiros2004a,,false,
Halang-75_sleep-1,,Halang,75_sleep,kuj,kuj,,,Peiros2004a,,false,
Jeh-75_sleep-1,,Jeh,75_sleep,kat.L,kat.L,,,Peiros2004a,,false,
Veh-75_sleep-1,,Veh,75_sleep,chot,chot,,,Peiros2004a,,false,
Je-75_sleep-1,,Je,75_sleep,kə́t.35,kə́t.35,,,Peiros2004a,,false,
Arak-75_sleep-1,,Arak,75_sleep,pɦic ŋaɲ,pɦic ŋaɲ,,,Peiros2004a,,false,
Bahnar-75_sleep-1,,Bahnar,75_sleep,tɛp,tɛp,,,Peiros2004a,,false,
Tempuan-75_sleep-1,,Tempuan,75_sleep,taip,taip,,,Peiros2004a,,false,
Oy-75_sleep-1,,Oy,75_sleep,kuj hŋan,kuj hŋan,,,Peiros2004a,,false,
Nhaheun-75_sleep-1,,Nhaheun,75_sleep,hŋan ʒap,hŋan ʒap,,,Peiros2004a,,false,
Jru-75_sleep-1,,Jru,75_sleep,ŋɛn ɟap,ŋɛn ɟap,,,Peiros2004a,,false,
Tariang-75_sleep-1,,Tariang,75_sleep,sot,sot,,,Peiros2004a,,false,
Kantu-75_sleep-1,,Kantu,75_sleep,bəc,bəc,,,Peiros2004a,,false,
Katu-75_sleep-1,,Katu,75_sleep,"ʔbəc, ʔbʌc",ʔbəc,,,Peiros2004a,,false,
Dakkang-75_sleep-1,,Dakkang,75_sleep,bɛc,bɛc,,,Peiros2004a,,false,
LaoKatu-75_sleep-1,,LaoKatu,75_sleep,bic,bic,,,Peiros2004a,,false,
Pakoh-75_sleep-1,,Pakoh,75_sleep,biʔ,biʔ,,,Peiros2004a,,false,
Taoih-75_sleep-1,,Taoih,75_sleep,bəc,bəc,,,Peiros2004a,,false,
Ong-75_sleep-1,,Ong,75_sleep,ʔer,ʔer,,,Peiros2004a,,false,
Taoi-75_sleep-1,,Taoi,75_sleep,bec,bec,,,Peiros2004a,,false,
Nge-75_sleep-1,,Nge,75_sleep,ʔir,ʔir,,,Peiros2004a,,false,
Kui-75_sleep-1,,Kui,75_sleep,ŋɛt.B,ŋɛt.B,,,Peiros2004a,,false,
Neu-75_sleep-1,,Neu,75_sleep,klɔʔ,klɔʔ,,,Peiros2004a,,false,
Bru-75_sleep-1,,Bru,75_sleep,bʌjʔ.N,bʌjʔ.N,,,Peiros2004a,,false,
BruVK-75_sleep-1,,BruVK,75_sleep,beʔ,beʔ,,,Peiros2004a,,false,
Mak-75_sleep-1,,Mak,75_sleep,laŋet,laŋet,,,Peiros2004a,,false,
So-75_sleep-1,,So,75_sleep,laŋet,laŋet,,,Peiros2004a,,false,
Tri-75_sleep-1,,Tri,75_sleep,bec,bec,,,Peiros2004a,,false,
Nyakur-75_sleep-1,,Nyakur,75_sleep,ŋkuj.1,ŋkuj.1,,,Peiros2004a,,false,
Mon-75_sleep-1,,Mon,75_sleep,tik,tik,,,Peiros2004a,,false,
Semelai-75_sleep-1,,Semelai,75_sleep,ʒətɛk,ʒətɛk,,,Peiros2004a,,false,
SemoqBeri-75_sleep-1,,SemoqBeri,75_sleep,ʒatɛk,ʒatɛk,,,Peiros2004a,,false,
Kensiw-75_sleep-1,,Kensiw,75_sleep,tijek,tijek,,,Peiros2004a,,false,
Jahai-75_sleep-1,,Jahai,75_sleep,tek,tek,,,Peiros2004a,,false,
JahHut-75_sleep-1,,JahHut,75_sleep,cjɛk,cjɛk,,,Peiros2004a,,false,
Semai-75_sleep-1,,Semai,75_sleep,bɛt,bɛt,,,Peiros2004a,,false,
Temiar-75_sleep-1,,Temiar,75_sleep,səlɔg,səlɔg,,,Peiros2004a,,false,
Khmer-75_sleep-1,,Khmer,75_sleep,ṭək,ṭək,,,Peiros2004a,,false,
KSurin-75_sleep-1,,KSurin,75_sleep,deʔ luəʔ,deʔ luəʔ,,,Peiros2004a,,false,
ChongH-75_sleep-1,,ChongH,75_sleep,pic.B,pic.B,,,Peiros2004a,,false,
Chong-75_sleep-1,,Chong,75_sleep,phic.C lak.C,phic.C lak.C,,,Peiros2004a,,false,
Kasong-75_sleep-1,,Kasong,75_sleep,thɛk.A laŋɛ.B,thɛk.A laŋɛ.B,,,Peiros2004a,,false,
Samre-75_sleep-1,,Samre,75_sleep,thiək.B,thiək.B,,,Peiros2004a,,false,
PhongV-75_sleep-1,,PhongV,75_sleep,lam.44,lam.44,,,Peiros2004a,,false,
Tuum-75_sleep-1,,Tuum,75_sleep,lam.33,lam.33,,,Peiros2004a,,false,
Liha-75_sleep-1,,Liha,75_sleep,lam.43,lam.43,,,Peiros2004a,,false,
Cuoi-75_sleep-1,,Cuoi,75_sleep,taj.24ʔ,taj.24ʔ,,,Peiros2004a,,false,
Vietnamese-75_sleep-1,,Vietnamese,75_sleep,nguʔ,nguʔ,,,Peiros2004a,,false,
MuongKoi-75_sleep-1,,MuongKoi,75_sleep,daj.3,daj.3,,,Peiros2004a,,false,
ThoMon-75_sleep-1,,ThoMon,75_sleep,taj.31,taj.31,,,Peiros2004a,,false,
Ruc-75_sleep-1,,Ruc,75_sleep,ɲəʌp.4,ɲəʌp.4,,,Peiros2004a,,false,
Arem-75_sleep-1,,Arem,75_sleep,ph,ph,,,Peiros2004a,,false,
KhaPhong-75_sleep-1,,KhaPhong,75_sleep,lam.33,lam.33,,,Peiros2004a,,false,
Malieng-75_sleep-1,,Malieng,75_sleep,lam.22/ləm.22,lam.22,,,Peiros2004a,,false,
ThavungSo-75_sleep-1,,ThavungSo,75_sleep,nam.3,nam.3,,,Peiros2004a,,false,
Thavung-75_sleep-1,,Thavung,75_sleep,nam,nam,,,Peiros2004a,,false,
Mang-75_sleep-1,,Mang,75_sleep,ʔɔŋ.55,ʔɔŋ.55,,,Peiros2004a,,false,
Paliu-75_sleep-1,,Paliu,75_sleep,ɲəŋ.31,ɲəŋ.31,,,Peiros2004a,,false,
Bugan-75_sleep-1,,Bugan,75_sleep,naŋ.T.33,naŋ.T.33,,,Peiros2004a,,false,
Khmu-75_sleep-1,,Khmu,75_sleep,sih,sih,,,Peiros2004a,,false,
KxinhMul-75_sleep-1,,KxinhMul,75_sleep,ʔɛl.35,ʔɛl.35,,,Peiros2004a,,false,
Ksinmul-75_sleep-1,,Ksinmul,75_sleep,ʔem,ʔem,,,Peiros2004a,,false,
Khang-75_sleep-1,,Khang,75_sleep,tiək.35,tiək.35,,,Peiros2004a,,false,
Bit-75_sleep-1,,Bit,75_sleep,ʔuein,ʔuein,,,Peiros2004a,,false,
Mlabri-75_sleep-1,,Mlabri,75_sleep,nɔn,nɔn,,,Peiros2004a,,true,TAI
Pray-75_sleep-1,,Pray,75_sleep,ʔuəj,ʔuəj,,,Peiros2004a,,false,
Phong-75_sleep-1,,Phong,75_sleep,stoh,stoh,,,Peiros2004a,,false,
Iduh-75_sleep-1,,Iduh,75_sleep,bɔ̂ɛ taʔ,bɔ̂ɛ taʔ,,,Peiros2004a,,false,
Hu-75_sleep-1,,Hu,75_sleep,iet.33,iet.33,,,Peiros2004a,,false,
Khamet-75_sleep-1,,Khamet,75_sleep,ɛt.55,ɛt.55,,,Peiros2004a,,false,
Khme-75_sleep-1,,Khme,75_sleep,ʔiat.35,ʔiat.35,,,Peiros2004a,,false,
Shuangdiang-75_sleep-1,,Shuangdiang,75_sleep,ʔiɛt.51,ʔiɛt.51,,,Peiros2004a,,false,
Yongde-75_sleep-1,,Yongde,75_sleep,ɲet.55,ɲet.55,,,Peiros2004a,,false,
Pangpin-75_sleep-1,,Pangpin,75_sleep,ʔiat.51,ʔiat.51,,,Peiros2004a,,false,
Gantang-75_sleep-1,,Gantang,75_sleep,et.55,et.55,,,Peiros2004a,,false,
Mangan-75_sleep-1,,Mangan,75_sleep,iat.51,iat.51,,,Peiros2004a,,false,
Plang-75_sleep-1,,Plang,75_sleep,ʔit.33,ʔit.33,,,Peiros2004a,,false,
Wa-75_sleep-1,,Wa,75_sleep,ʔit,ʔit,,,Peiros2004a,,false,
Guanshuang-75_sleep-1,,Guanshuang,75_sleep,ʔet.1,ʔet.1,,,Peiros2004a,,false,
Mane-75_sleep-1,,Mane,75_sleep,ʔit.35,ʔit.35,,,Peiros2004a,,false,
Deang-75_sleep-1,,Deang,75_sleep,ʔit,ʔit,,,Peiros2004a,,false,
Rumai-75_sleep-1,,Rumai,75_sleep,iʔ.55,iʔ.55,,,Peiros2004a,,false,
Khasi-75_sleep-1,,Khasi,75_sleep,thiah,thiah,,,Peiros2004a,,false,
Kharia-75_sleep-1,,Kharia,75_sleep,lɛmɛḍ,lɛmɛḍ,,,Peiros2004a,,false,
Juang-75_sleep-1,,Juang,75_sleep,lebeḍ,lebeḍ,,,Peiros2004a,,false,
Bonda-75_sleep-1,,Bonda,75_sleep,lemɔʔ,lemɔʔ,,,Peiros2004a,,false,
Sora-75_sleep-1,,Sora,75_sleep,dib-m'ad-da,dib-m'ad-da,,,Peiros2004a,,false,
Parengi-75_sleep-1,,Parengi,75_sleep,ḍimaʔn,ḍimaʔn,,,Peiros2004a,,false,
Santali-75_sleep-1,,Santali,75_sleep,ʒapit,ʒapit,,,Peiros2004a,,false,
Mundari-75_sleep-1,,Mundari,75_sleep,duṛum,duṛum,,,Peiros2004a,,false,
Korku-75_sleep-1,,Korku,75_sleep,kitiʒ,kitiʒ,,,Peiros2004a,,false,
Car-75_sleep-1,,Car,75_sleep,ha-rɔh,ha-rɔh,,,Peiros2004a,,false,
Nancawri-75_sleep-1,,Nancawri,75_sleep,ʔi-tiák,ʔi-tiák,,,Peiros2004a,,false,
Hadang-75_sleep-2,,Hadang,75_sleep,"kuj, guj",kuj,,,Peiros2004a,,false,
Arak-75_sleep-2,,Arak,75_sleep,pɦic ŋaɲ,pɦic ŋaɲ,,,Peiros2004a,,false,
Oy-75_sleep-2,,Oy,75_sleep,kuj hŋan,kuj hŋan,,,Peiros2004a,,false,
Stieng-76_small-1,,Stieng,76_small,gheʔ,gheʔ,,,Peiros2004a,,false,
Chrau-76_small-1,,Chrau,76_small,kɛn,kɛn,,,Peiros2004a,,false,
MRolom-76_small-1,,MRolom,76_small,kuit,kuit,,,Peiros2004a,,false,
MBunong-76_small-1,,MBunong,76_small,ʒeʔ,ʒeʔ,,,Peiros2004a,,false,
MDip-76_small-1,,MDip,76_small,ʔɔh be,ʔɔh be,,,Peiros2004a,,false,
Ma1-76_small-1,,Ma1,76_small,lɔk,lɔk,,,Peiros2004a,,false,
Ma2-76_small-1,,Ma2,76_small,ʔɔh lɔk,ʔɔh lɔk,,,Peiros2004a,,false,
Sre-76_small-1,,Sre,76_small,de^t,de^t,,,Peiros2004a,,false,
KahoChil-76_small-1,,KahoChil,76_small,ʔet,ʔet,,,Peiros2004a,,false,
Kadong-76_small-1,,Kadong,76_small,hnɛŋ,hnɛŋ,,,Peiros2004a,,false,
Hadang-76_small-1,,Hadang,76_small,hnɛŋ,hnɛŋ,,,Peiros2004a,,false,
Hre-76_small-1,,Hre,76_small,ʔjɔh,ʔjɔh,,,Peiros2004a,,false,
Rengao-76_small-1,,Rengao,76_small,ʔjoh.T,ʔjoh.T,,,Peiros2004a,,false,
Didra-76_small-1,,Didra,76_small,kit,kit,,,Peiros2004a,,false,
Sedang-76_small-1,,Sedang,76_small,kəru.T,kəru.T,,,Peiros2004a,,false,
Panong-76_small-1,,Panong,76_small,hnɛŋ,hnɛŋ,,,Peiros2004a,,false,
Halang-76_small-1,,Halang,76_small,ken,ken,,,Peiros2004a,,false,
Jeh-76_small-1,,Jeh,76_small,təsi.T,təsi.T,,,Peiros2004a,,false,
Veh-76_small-1,,Veh,76_small,mɛʔ,mɛʔ,,,Peiros2004a,,false,
Je-76_small-1,,Je,76_small,mɛk.43,mɛk.43,,,Peiros2004a,,false,
Arak-76_small-1,,Arak,76_small,hərəɲ,hərəɲ,,,Peiros2004a,,false,
Bahnar-76_small-1,,Bahnar,76_small,ie,ie,,,Peiros2004a,,false,
Tempuan-76_small-1,,Tempuan,76_small,thɛiʔ,thɛiʔ,,,Peiros2004a,,false,
Oy-76_small-1,,Oy,76_small,kɛʔ,kɛʔ,,,Peiros2004a,,false,
Nhaheun-76_small-1,,Nhaheun,76_small,kiʔ,kiʔ,,,Peiros2004a,,false,
Jru-76_small-1,,Jru,76_small,kec,kec,,,Peiros2004a,,false,
Tariang-76_small-1,,Tariang,76_small,neʔ,neʔ,,,Peiros2004a,,true,KATU
Kantu-76_small-1,,Kantu,76_small,ʔənɛan,ʔənɛan,,,Peiros2004a,,false,
Katu-76_small-1,,Katu,76_small,katɨjʔ,katɨjʔ,,,Peiros2004a,,false,
Dakkang-76_small-1,,Dakkang,76_small,kənɛʔ,kənɛʔ,,,Peiros2004a,,false,
LaoKatu-76_small-1,,LaoKatu,76_small,biaʔ,biaʔ,,,Peiros2004a,,true,VN
Pakoh-76_small-1,,Pakoh,76_small,kɛt,kɛt,,,Peiros2004a,,false,
Taoih-76_small-1,,Taoih,76_small,beʔ.L,beʔ.L,,,Peiros2004a,,true,VN
Ong-76_small-1,,Ong,76_small,kɛt,kɛt,,,Peiros2004a,,false,
Taoi-76_small-1,,Taoi,76_small,kɛt.A,kɛt.A,,,Peiros2004a,,false,
Nge-76_small-1,,Nge,76_small,kən,kən,,,Peiros2004a,,false,
Kui-76_small-1,,Kui,76_small,kɛt.N,kɛt.N,,,Peiros2004a,,false,
Neu-76_small-1,,Neu,76_small,kɛt,kɛt,,,Peiros2004a,,false,
Bru-76_small-1,,Bru,76_small,kɛt.N,kɛt.N,,,Peiros2004a,,false,
BruVK-76_small-1,,BruVK,76_small,kət,kət,,,Peiros2004a,,false,
Mak-76_small-1,,Mak,76_small,kɛt,kɛt,,,Peiros2004a,,false,
So-76_small-1,,So,76_small,kɨjʔ,kɨjʔ,,,Peiros2004a,,false,
Tri-76_small-1,,Tri,76_small,kɨɨʔ,kɨɨʔ,,,Peiros2004a,,false,
Nyakur-76_small-1,,Nyakur,76_small,ndic.1,ndic.1,,,Peiros2004a,,false,
Mon-76_small-1,,Mon,76_small,ɲi,ɲi,,,Peiros2004a,,false,
Semelai-76_small-1,,Semelai,76_small,kɛ̃t,kɛ̃t,,,Peiros2004a,,false,
SemoqBeri-76_small-1,,SemoqBeri,76_small,kanɛd,kanɛd,,,Peiros2004a,,false,
Kensiw-76_small-1,,Kensiw,76_small,ʔaʒɔʔ,ʔaʒɔʔ,,,Peiros2004a,,false,
Jahai-76_small-1,,Jahai,76_small,ʔaʒɔʔ,ʔaʒɔʔ,,,Peiros2004a,,false,
JahHut-76_small-1,,JahHut,76_small,kwɛ̃ʔ,kwɛ̃ʔ,,,Peiros2004a,,false,
Semai-76_small-1,,Semai,76_small,macɔ̃t < *macɔn,macɔ̃t < *macɔn,,,Peiros2004a,,false,
Temiar-76_small-1,,Temiar,76_small,ʔamɛs,ʔamɛs,,,Peiros2004a,,false,
Khmer-76_small-1,,Khmer,76_small,tuc,tuc,,,Peiros2004a,,false,
KSurin-76_small-1,,KSurin,76_small,tuc,tuc,,,Peiros2004a,,false,
ChongH-76_small-1,,ChongH,76_small,kec.A,kec.A,,,Peiros2004a,,false,
Chong-76_small-1,,Chong,76_small,kic.A,kic.A,,,Peiros2004a,,false,
Kasong-76_small-1,,Kasong,76_small,kic.A,kic.A,,,Peiros2004a,,false,
Samre-76_small-1,,Samre,76_small,kic.A,kic.A,,,Peiros2004a,,false,
PhongV-76_small-1,,PhongV,76_small,dɔj.44,dɔj.44,,,Peiros2004a,,false,
Tuum-76_small-1,,Tuum,76_small,dɔj.45,dɔj.45,,,Peiros2004a,,false,
Liha-76_small-1,,Liha,76_small,dit.34,dit.34,,,Peiros2004a,,false,
Cuoi-76_small-1,,Cuoi,76_small,dɛt.34,dɛt.34,,,Peiros2004a,,false,
Vietnamese-76_small-1,,Vietnamese,76_small,nhoʔ,nhoʔ,,,Peiros2004a,,false,
MuongKoi-76_small-1,,MuongKoi,76_small,ɲɔ.4,ɲɔ.4,,,Peiros2004a,,false,
ThoMon-76_small-1,,ThoMon,76_small,pɛ.43,pɛ.43,,,Peiros2004a,,false,
Ruc-76_small-1,,Ruc,76_small,dɛdɛ,dɛdɛ,,,Peiros2004a,,false,
Arem-76_small-1,,Arem,76_small,kʌt,kʌt,,,Peiros2004a,,false,
KhaPhong-76_small-1,,KhaPhong,76_small,dit.33 dit.33,dit.33 dit.33,,,Peiros2004a,,false,
Malieng-76_small-1,,Malieng,76_small,dɛdɛ.51ʔ,dɛdɛ.51ʔ,,,Peiros2004a,,false,
ThavungSo-76_small-1,,ThavungSo,76_small,ʔit,ʔit,,,Peiros2004a,,false,
Mang-76_small-1,,Mang,76_small,ha.51,ha.51,,,Peiros2004a,,false,
Paliu-76_small-1,,Paliu,76_small,ɲaŋ.53,ɲaŋ.53,,,Peiros2004a,,false,
Bugan-76_small-1,,Bugan,76_small,ci.55,ci.55,,,Peiros2004a,,false,
Khmu-76_small-1,,Khmu,76_small,ɲɛʔ,ɲɛʔ,,,Peiros2004a,,false,
KxinhMul-76_small-1,,KxinhMul,76_small,nɛm.35,nɛm.35,,,Peiros2004a,,false,
Ksinmul-76_small-1,,Ksinmul,76_small,nek,nek,,,Peiros2004a,,true,TAI
Khang-76_small-1,,Khang,76_small,lɨŋ.35,lɨŋ.35,,,Peiros2004a,,false,
Bit-76_small-1,,Bit,76_small,doʔ,doʔ,,,Peiros2004a,,false,
Mlabri-76_small-1,,Mlabri,76_small,ʔaj tak,ʔaj tak,,,Peiros2004a,,false,
Pray-76_small-1,,Pray,76_small,jɛt,jɛt,,,Peiros2004a,,false,
Phong-76_small-1,,Phong,76_small,lɛp,lɛp,,,Peiros2004a,,false,
Iduh-76_small-1,,Iduh,76_small,khrɛʔ,khrɛʔ,,,Peiros2004a,,false,
Hu-76_small-1,,Hu,76_small,tik.55,tik.55,,,Peiros2004a,,false,
Khamet-76_small-1,,Khamet,76_small,tɛk.53,tɛk.53,,,Peiros2004a,,false,
Khme-76_small-1,,Khme,76_small,tek.33,tek.33,,,Peiros2004a,,false,
Shuangdiang-76_small-1,,Shuangdiang,76_small,ʔiɛn.31,ʔiɛn.31,,,Peiros2004a,,true,TAI
Yongde-76_small-1,,Yongde,76_small,khɔn.51,khɔn.51,,,Peiros2004a,,false,
Pangpin-76_small-1,,Pangpin,76_small,ʔɛn.13,ʔɛn.13,,,Peiros2004a,,true,TAI
Gantang-76_small-1,,Gantang,76_small,khɔn.33,khɔn.33,,,Peiros2004a,,false,
Mangan-76_small-1,,Mangan,76_small,khɔt.33,khɔt.33,,,Peiros2004a,,false,
Plang-76_small-1,,Plang,76_small,ʔɛt.33,ʔɛt.33,,,Peiros2004a,,false,
Wa-76_small-1,,Wa,76_small,ʔiak,ʔiak,,,Peiros2004a,,false,
Guanshuang-76_small-1,,Guanshuang,76_small,leʔ.1,leʔ.1,,,Peiros2004a,,false,
Mane-76_small-1,,Mane,76_small,ʔiat.35,ʔiat.35,,,Peiros2004a,,false,
Deang-76_small-1,,Deang,76_small,ɲiaŋ,ɲiaŋ,,,Peiros2004a,,false,
Rumai-76_small-1,,Rumai,76_small,dɛʔ.55,dɛʔ.55,,,Peiros2004a,,false,
Khasi-76_small-1,,Khasi,76_small,rit,rit,,,Peiros2004a,,false,
Kharia-76_small-1,,Kharia,76_small,konon,konon,,,Peiros2004a,,false,
Juang-76_small-1,,Juang,76_small,soru,soru,,,Peiros2004a,,false,
Bonda-76_small-1,,Bonda,76_small,ḍau,ḍau,,,Peiros2004a,,false,
Sora-76_small-1,,Sora,76_small,ánritid,ánritid,,,Peiros2004a,,false,
Parengi-76_small-1,,Parengi,76_small,asuʔ,asuʔ,,,Peiros2004a,,false,
Santali-76_small-1,,Santali,76_small,huḍiɲ,huḍiɲ,,,Peiros2004a,,false,
Mundari-76_small-1,,Mundari,76_small,huṛiŋ,huṛiŋ,,,Peiros2004a,,false,
Korku-76_small-1,,Korku,76_small,sani,sani,,,Peiros2004a,,false,
Car-76_small-1,,Car,76_small,tə-ku-nə,tə-ku-nə,,,Peiros2004a,,false,
Nancawri-76_small-1,,Nancawri,76_small,pẽc,pẽc,,,Peiros2004a,,false,
MDip-76_small-2,,MDip,76_small,ʒeʔ,ʒeʔ,,,Peiros2004a,,false,
Ma2-76_small-2,,Ma2,76_small,ʔɔh lɔk,ʔɔh lɔk,,,Peiros2004a,,false,
Stieng-77_smoke-1,,Stieng,77_smoke,ɲiem,ɲiem,,,Peiros2004a,,false,
Chrau-77_smoke-1,,Chrau,77_smoke,ɲuʔ,ɲuʔ,,,Peiros2004a,,false,
MRolom-77_smoke-1,,MRolom,77_smoke,ɲue,ɲue,,,Peiros2004a,,false,
MBunong-77_smoke-1,,MBunong,77_smoke,ɲhuk,ɲhuk,,,Peiros2004a,,false,
MDip-77_smoke-1,,MDip,77_smoke,ɲəhuk,ɲəhuk,,,Peiros2004a,,false,
Ma1-77_smoke-1,,Ma1,77_smoke,poʔ,poʔ,,,Peiros2004a,,false,
Ma2-77_smoke-1,,Ma2,77_smoke,poʔ,poʔ,,,Peiros2004a,,false,
Sre-77_smoke-1,,Sre,77_smoke,ɲhuʔ,ɲhuʔ,,,Peiros2004a,,false,
KahoChil-77_smoke-1,,KahoChil,77_smoke,ɲhuʔ,ɲhuʔ,,,Peiros2004a,,false,
KorCua-77_smoke-1,,KorCua,77_smoke,ʔɲuj,ʔɲuj,,,Peiros2004a,,false,
Kadong-77_smoke-1,,Kadong,77_smoke,ʔɲuj,ʔɲuj,,,Peiros2004a,,false,
Hadang-77_smoke-1,,Hadang,77_smoke,ʔɲuj,ʔɲuj,,,Peiros2004a,,false,
Hre-77_smoke-1,,Hre,77_smoke,ɲoj.L,ɲoj.L,,,Peiros2004a,,false,
Rengao-77_smoke-1,,Rengao,77_smoke,ɲoj.L,ɲoj.L,,,Peiros2004a,,false,
Didra-77_smoke-1,,Didra,77_smoke,ɲuəj.L,ɲuəj.L,,,Peiros2004a,,false,
Sedang-77_smoke-1,,Sedang,77_smoke,ɲoj.L,ɲoj.L,,,Peiros2004a,,false,
Panong-77_smoke-1,,Panong,77_smoke,ʔɲuj,ʔɲuj,,,Peiros2004a,,false,
Halang-77_smoke-1,,Halang,77_smoke,ʔɲuəj.B,ʔɲuəj.B,,,Peiros2004a,,false,
Jeh-77_smoke-1,,Jeh,77_smoke,ʔhnuai.L,ʔhnuai.L,,,Peiros2004a,,false,
Veh-77_smoke-1,,Veh,77_smoke,ʔɲuj,ʔɲuj,,,Peiros2004a,,false,
Je-77_smoke-1,,Je,77_smoke,ɲuj.42,ɲuj.42,,,Peiros2004a,,false,
Arak-77_smoke-1,,Arak,77_smoke,ɲʒuj,ɲʒuj,,,Peiros2004a,,false,
Bahnar-77_smoke-1,,Bahnar,77_smoke,ʔɲui,ʔɲui,,,Peiros2004a,,false,
Tempuan-77_smoke-1,,Tempuan,77_smoke,ʔjaj,ʔjaj,,,Peiros2004a,,false,
Oy-77_smoke-1,,Oy,77_smoke,juəj,juəj,,,Peiros2004a,,false,
Nhaheun-77_smoke-1,,Nhaheun,77_smoke,ʔɲuj,ʔɲuj,,,Peiros2004a,,false,
Jru-77_smoke-1,,Jru,77_smoke,ʔɲuj,ʔɲuj,,,Peiros2004a,,false,
Tariang-77_smoke-1,,Tariang,77_smoke,ʔɲuəj,ʔɲuəj,,,Peiros2004a,,false,
Kantu-77_smoke-1,,Kantu,77_smoke,giʒɨak,giʒɨak,,,Peiros2004a,,false,
Katu-77_smoke-1,,Katu,77_smoke,gajɨək,gajɨək,,,Peiros2004a,,false,
Dakkang-77_smoke-1,,Dakkang,77_smoke,muəl,muəl,,,Peiros2004a,,false,
LaoKatu-77_smoke-1,,LaoKatu,77_smoke,kharjə̂k,kharjə̂k,,,Peiros2004a,,false,
Pakoh-77_smoke-1,,Pakoh,77_smoke,kujəʔ.L,kujəʔ.L,,,Peiros2004a,,false,
Taoih-77_smoke-1,,Taoih,77_smoke,karjɨak.T,karjɨak.T,,,Peiros2004a,,false,
Ong-77_smoke-1,,Ong,77_smoke,kərɲiʔ,kərɲiʔ,,,Peiros2004a,,false,
